"","PROBEID","SYMBOL","GENENAME","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"TC0500010418.hg.1","TC0500010418.hg.1","GOLPH3","golgi phosphoprotein 3",0.20523029179672,8.39056309735253,2.33120205016893,0.0409852700948603,0.209529532257147,-4.46309833985647
"TC1200012151.hg.1","TC1200012151.hg.1","RPLP0","ribosomal protein lateral stalk subunit P0",0.160032073586205,11.882877369238,2.33032832337666,0.041047263621514,0.209743091218735,-4.46453991157191
"HTA2-pos-PSR06002929.hg.1","HTA2-pos-PSR06002929.hg.1",NA,NA,-0.197988310628862,9.4792853405547,-2.3302454215713,0.0410531504781505,0.209743091218735,-4.46467668369504
"HTA2-pos-PSR16017881.hg.1","HTA2-pos-PSR16017881.hg.1",NA,NA,-0.289380921883646,8.6801349349925,-2.32998367466236,0.0410717425033775,0.20975101699603,-4.46510850635483
"TC1000008736.hg.1","TC1000008736.hg.1","SUFU","SUFU negative regulator of hedgehog signaling",-0.260226076594638,7.09420994786509,-2.32985606410317,0.0410808097141216,0.20975101699603,-4.46531902932015
"TC0800007440.hg.1","TC0800007440.hg.1","VDAC3","voltage dependent anion channel 3",-0.235701373560863,8.87426901472984,-2.3295066715591,0.0411056453137202,0.209811152763932,-4.46589541478269
"TC0400007243.hg.1","TC0400007243.hg.1","PGM2","phosphoglucomutase 2",-0.283366045389499,7.39295351108228,-2.32723589974716,0.0412674123197832,0.210569952732384,-4.46964081913642
"TC0900009231.hg.1","TC0900009231.hg.1","DIPK1B","divergent protein kinase domain 1B",-0.242259314474588,6.36574875999264,-2.32663756017319,0.0413101400396797,0.21072105719288,-4.47062753378058
"HTA2-pos-PSR08024265.hg.1","HTA2-pos-PSR08024265.hg.1",NA,NA,-0.28079713510132,7.84834544566638,-2.32628301749875,0.0413354783567474,0.210783391379314,-4.4712121694217
"HTA2-pos-3374474_st","HTA2-pos-3374474_st",NA,NA,-0.243818811819697,11.8254524730314,-2.3260802034208,0.0413499797742878,0.210790442580348,-4.47154659464196
"TC1500007601.hg.1","TC1500007601.hg.1","HACD3","3-hydroxyacyl-CoA dehydratase 3",-0.254554030934095,9.45896519752745,-2.32563714557443,0.0413816760445151,0.210826556771511,-4.47227713292958
"TC1900006865.hg.1","TC1900006865.hg.1","TGFBR3L","transforming growth factor beta receptor 3 like",0.402505096320563,6.26946803480267,2.325595744319,0.0413846390862222,0.210826556771511,-4.47234539544271
"TSUnmapped00000256.hg.1","TSUnmapped00000256.hg.1",NA,NA,-0.695986434574793,4.23131026247048,-2.32543106765888,0.041396426849273,0.210826556771511,-4.47261691114175
"TC0100011325.hg.1","TC0100011325.hg.1","TMCC2","transmembrane and coiled-coil domain family 2",0.391967429561548,4.5093046325853,2.32521996182931,0.0414115428359827,0.210836714286619,-4.47296496978276
"TC0500009423.hg.1","TC0500009423.hg.1",NA,NA,-0.364978820216201,5.7757392651801,-2.32464393184358,0.0414528160400306,0.210979996240485,-4.4739146444594
"TC1800007071.hg.1","TC1800007071.hg.1","ZNF397","zinc finger protein 397",-0.179938069486694,6.69647126381905,-2.32406061008948,0.0414946523782294,0.211126052695817,-4.47487626754162
"TC0100017445.hg.1","TC0100017445.hg.1","TLR5","toll like receptor 5",0.824347703422019,4.42855325313363,2.32385881527928,0.0415091348103441,0.211132883232861,-4.47520891506405
"TC1200009746.hg.1","TC1200009746.hg.1","ACRBP","acrosin binding protein",-0.600592173463668,3.79718698050048,-2.32363818280591,0.0415249747978051,0.211146612357953,-4.47557260532522
"TC1900006835.hg.1","TC1900006835.hg.1","ZNF557","zinc finger protein 557",-0.333981388964461,6.48719694746866,-2.32332114903498,0.0415477460437859,0.211176187194066,-4.47609518486866
"TC1100007168.hg.1","TC1100007168.hg.1","ARL14EP","ADP ribosylation factor like GTPase 14 effector protein",-0.423944171500299,5.48709111599197,-2.32303588075524,0.0415682460576227,0.211176187194066,-4.47656538543498
"TC0400010965.hg.1","TC0400010965.hg.1","GRSF1","G-rich RNA sequence binding factor 1",-0.145452756490853,9.86048607870266,-2.32284999524438,0.041581609484186,0.211176187194066,-4.47687176636637
"TC1100010946.hg.1","TC1100010946.hg.1","LPXN","leupaxin",0.550479794697772,3.94130502398231,2.32282562576662,0.041583361730273,0.211176187194066,-4.47691193216453
"TC0600007103.hg.1","TC0600007103.hg.1","KDM1B","lysine demethylase 1B",0.226389894637578,8.48561746600174,2.32008768790356,0.0417806852672087,0.212009951107283,-4.48142378191342
"23070167","23070167",NA,NA,-0.240510605509214,6.69674842989114,-2.31996170807345,0.0417897864713598,0.212009951107283,-4.48163134487972
"TC0900011613.hg.1","TC0900011613.hg.1","FAM102A","family with sequence similarity 102 member A",0.252205178468623,7.906723476745,2.31985968972288,0.0417971580270522,0.212009951107283,-4.48179942664231
"TC1700012317.hg.1","TC1700012317.hg.1","NPB","neuropeptide B",-0.350525147465076,4.21894110959762,-2.31981594941252,0.0418003189636466,0.212009951107283,-4.48187149090798
"TC1500010750.hg.1","TC1500010750.hg.1","FOXB1","forkhead box B1",-0.336326058545325,4.97712369508354,-2.31916682477086,0.0418472558532048,0.212164396580904,-4.48294090590798
"TC1300009809.hg.1","TC1300009809.hg.1","LINC00346","long intergenic non-protein coding RNA 346",0.442872801836772,6.21431291010851,2.31875959560262,0.0418767278568642,0.212164396580904,-4.48361175779857
"TC1400010263.hg.1","TC1400010263.hg.1","CINP","cyclin dependent kinase 2 interacting protein",-0.475006811926231,5.76049073060944,-2.31869240509763,0.0418815925045846,0.212164396580904,-4.48372244107639
"TC1000006891.hg.1","TC1000006891.hg.1","VIM","vimentin",0.439083893837788,4.56797150685688,2.3186648678802,0.0418835863800491,0.212164396580904,-4.48376780299673
"TC1700007642.hg.1","TC1700007642.hg.1","MRM1","mitochondrial rRNA methyltransferase 1",-0.358951395143078,6.15317326647902,-2.31843048291706,0.04190056111783,0.212183490715819,-4.48415389746271
"TC0100012529.hg.1","TC0100012529.hg.1","PEX10","peroxisomal biogenesis factor 10",-0.315451636943838,7.23337311680845,-2.31811870371419,0.04192315127705,0.212231000226729,-4.48466746223984
"TC1100008397.hg.1","TC1100008397.hg.1","MRPL48","mitochondrial ribosomal protein L48",-0.302641584185256,6.61437517138295,-2.31717559260049,0.0419915569055558,0.212510342160148,-4.48622083164816
"TC0600009843.hg.1","TC0600009843.hg.1","PLEKHG1","pleckstrin homology and RhoGEF domain containing G1",0.717977747326294,4.83756168686174,2.31686695997235,0.0420139661068841,0.212556803339236,-4.48672912868507
"TC0600007282.hg.1","TC0600007282.hg.1","H2BC7","H2B clustered histone 7",-0.258417408987364,6.74729268437774,-2.31666432682204,0.0420286852020046,0.212564341777088,-4.4870628404072
"TC1600007143.hg.1","TC1600007143.hg.1","LYRM1","LYR motif containing 1",0.38759508912789,5.66460967589754,2.31615818159916,0.0420654729937118,0.212676129447408,-4.48789635961651
"TC1700006784.hg.1","TC1700006784.hg.1","GUCY2D","guanylate cyclase 2D, retinal",0.292371110500288,4.95441176561906,2.31587622688979,0.0420859796440147,0.212676129447408,-4.48836065783994
"TC0500009059.hg.1","TC0500009059.hg.1","GRPEL2","GrpE like 2, mitochondrial",0.183142470179325,9.54764756372271,2.31581414583892,0.0420904961191658,0.212676129447408,-4.48846288511164
"TC1700011233.hg.1","TC1700011233.hg.1","MRPS23","mitochondrial ribosomal protein S23",-0.186159407057078,7.90441513914202,-2.31522334888196,0.0421335008672706,0.212742192743963,-4.48943569292826
"TC1000012235.hg.1","TC1000012235.hg.1","MKI67","marker of proliferation Ki-67",-0.180123086850143,10.0681378198684,-2.31520201205399,0.0421350547947217,0.212742192743963,-4.48947082477035
"TC0X00009549.hg.1","TC0X00009549.hg.1","NDUFB11","NADH:ubiquinone oxidoreductase subunit B11",0.215484622397401,8.88283210640475,2.31496430493984,0.0421523703858477,0.212742192743963,-4.48986221117595
"TC0500011896.hg.1","TC0500011896.hg.1","ZNF608","zinc finger protein 608",-0.52317632388681,5.77187892788806,-2.31490720109461,0.0421565310988783,0.212742192743963,-4.48995623120118
"TC1300008439.hg.1","TC1300008439.hg.1","MTIF3","mitochondrial translational initiation factor 3",0.27022818041486,5.87790800479367,2.31404438074442,0.0422194465813603,0.212992534336886,-4.49137675561167
"TC0100016887.hg.1","TC0100016887.hg.1","ZNF281","zinc finger protein 281",0.189220244415409,8.45587634959924,2.31386347278739,0.0422326496388672,0.212992534336886,-4.49167457686766
"TC1900008214.hg.1","TC1900008214.hg.1","CD177","CD177 molecule",-0.394211292574987,4.02651190265032,-2.31230798528847,0.0423463377766508,0.213392435012036,-4.4942350136925
"TC1400010012.hg.1","TC1400010012.hg.1","LGMN","legumain",0.207303478247789,8.36832584410413,2.31224192215543,0.0423511727880778,0.213392435012036,-4.49434374622729
"TC0400008427.hg.1","TC0400008427.hg.1","AP1AR","adaptor related protein complex 1 associated regulatory protein",0.269461938914683,7.1289832258294,2.31223356293443,0.0423517846187068,0.213392435012036,-4.49435750450228
"TC0100018156.hg.1","TC0100018156.hg.1","ATAD3B","ATPase family AAA domain containing 3B",-0.209314044245875,7.74572335360196,-2.31181289707945,0.0423825851862759,0.213397893362706,-4.49504985010673
"TC1900009048.hg.1","TC1900009048.hg.1","ZNF584","zinc finger protein 584",-0.207726697397398,8.18538808605329,-2.31169111648581,0.0423915058429325,0.213397893362706,-4.49525027328861
"TC2000008232.hg.1","TC2000008232.hg.1","CENPB","centromere protein B",-0.254235018486041,6.126356857536,-2.31167467017651,0.042392710705362,0.213397893362706,-4.49527733992502
"TC0500011146.hg.1","TC0500011146.hg.1","ENC1","ectodermal-neural cortex 1",-0.502206425479195,6.58275959530985,-2.31134153012286,0.0424171238095628,0.213453913364251,-4.49582559478639
"HTA2-pos-PSR05015337.hg.1","HTA2-pos-PSR05015337.hg.1",NA,NA,0.206054622059201,8.71370183516481,2.31090730062305,0.0424489653853143,0.213547268569577,-4.49654017761163
"TC1400010741.hg.1","TC1400010741.hg.1","RPS29","ribosomal protein S29",0.161287805273647,11.0009698335075,2.31014928852572,0.0425046051053789,0.213760248774093,-4.49778748808403
"TC0600012432.hg.1","TC0600012432.hg.1","PGM3","phosphoglucomutase 3",0.386529041007758,5.63552838449137,2.30978334395223,0.0425314915131042,0.213797055348457,-4.49838960508607
"TC0100015725.hg.1","TC0100015725.hg.1","ANP32E","acidic nuclear phosphoprotein 32 family member E",-0.243103503628755,7.64354855567518,-2.3093751218396,0.0425615035504192,0.213797055348457,-4.49906124957678
"TC0100013576.hg.1","TC0100013576.hg.1","COL16A1","collagen type XVI alpha 1 chain",-0.409018399606162,5.80078091765391,-2.30927518365673,0.0425688540210782,0.213797055348457,-4.49922567141743
"TC0400009396.hg.1","TC0400009396.hg.1","NEIL3","nei like DNA glycosylase 3",-0.379236504930806,7.31774579549712,-2.30920421838849,0.0425740742756591,0.213797055348457,-4.49934242464676
"TC0900009860.hg.1","TC0900009860.hg.1","AQP3","aquaporin 3 (Gill blood group)",-0.628569226653762,4.56564383942898,-2.30906834022287,0.0425840712991117,0.213797055348457,-4.49956597052719
"TC1100012610.hg.1","TC1100012610.hg.1","BSX","brain specific homeobox",-0.466814172914011,3.97860059321845,-2.30896387905695,0.042591758412398,0.213797055348457,-4.49973782657702
"TC1200012643.hg.1","TC1200012643.hg.1","ERBB3","erb-b2 receptor tyrosine kinase 3",0.223052124597645,6.67290810070472,2.30818825216774,0.0426488774980429,0.21397560571062,-4.50101378646194
"TSUnmapped00000582.hg.1","TSUnmapped00000582.hg.1",NA,NA,-0.706844044539955,3.90820991413934,-2.30811925479507,0.0426539622287226,0.21397560571062,-4.50112728543997
"TC1900011984.hg.1","TC1900011984.hg.1","DMPK","DM1 protein kinase",0.309596015527647,6.56280406761457,2.30773630666734,0.0426821940985306,0.214050404112107,-4.50175720643945
"TC1100009004.hg.1","TC1100009004.hg.1","FDX1","ferredoxin 1",-0.378884624739662,6.40344021368869,-2.3072528806236,0.0427178592979086,0.214096848661187,-4.50255235951663
"HTA2-pos-PSR08004879.hg.1","HTA2-pos-PSR08004879.hg.1",NA,NA,-0.391348913900539,5.150420809649,-2.30724956368185,0.0427181041080263,0.214096848661187,-4.50255781513832
"TC0200012652.hg.1","TC0200012652.hg.1","PNPT1","polyribonucleotide nucleotidyltransferase 1",-0.289759725651619,8.43334529085011,-2.30677188556849,0.042753373802184,0.214206800827406,-4.50334346241593
"TC0600013126.hg.1","TC0600013126.hg.1","PTPRK","protein tyrosine phosphatase receptor type K",-0.216931725193556,7.5559246059223,-2.30655762765003,0.0427692028468017,0.214219311515714,-4.50369584043091
"TC0300011154.hg.1","TC0300011154.hg.1","POC1A","POC1 centriolar protein A",0.21238517560528,7.09482918633506,2.30629153355338,0.0427888693721554,0.214251029314987,-4.50413345627012
"TC0200013912.hg.1","TC0200013912.hg.1","CKAP2L","cytoskeleton associated protein 2 like",-0.194891105986396,7.56673599113763,-2.30588043111264,0.0428192704204136,0.214274767473885,-4.50480952043552
"TC0700010275.hg.1","TC0700010275.hg.1","NDUFA4","NDUFA4 mitochondrial complex associated",0.205079644307371,9.26481446557521,2.30556379242789,0.0428427001313868,0.214274767473885,-4.50533021183416
"HTA2-pos-3499509_st","HTA2-pos-3499509_st",NA,NA,0.4516505391378,9.09774233612359,2.30544718248795,0.0428513318238817,0.214274767473885,-4.50552196354063
"TC0200013108.hg.1","TC0200013108.hg.1","LBX2","ladybird homeobox 2",0.436226929384076,4.70286706524012,2.30534065099286,0.0428592189628667,0.214274767473885,-4.50569713974483
"TC1600008239.hg.1","TC1600008239.hg.1","WWP2","WW domain containing E3 ubiquitin protein ligase 2",0.209163870648822,7.35857020611276,2.30532621711986,0.0428602876936188,0.214274767473885,-4.50572087404354
"TC0200012648.hg.1","TC0200012648.hg.1","PPP4R3B","protein phosphatase 4 regulatory subunit 3B",-0.320473333737096,7.62239674346099,-2.30504702384334,0.0428809651483402,0.21431146127637,-4.50617995557595
"TC0200009300.hg.1","TC0200009300.hg.1","PTPN18","protein tyrosine phosphatase non-receptor type 18",0.198219157339715,6.80924693396502,2.30434483814045,0.0429330127479936,0.214504865931207,-4.50733449269427
"TC1700012315.hg.1","TC1700012315.hg.1","SLC25A10","solute carrier family 25 member 10",-0.203977386334078,8.4977898339526,-2.30410665869381,0.0429506810429,0.214508618434025,-4.50772608345817
"HTA2-pos-PSR05015286.hg.1","HTA2-pos-PSR05015286.hg.1",NA,NA,0.147374592518815,11.4642444188372,2.30397482044992,0.0429604639109218,0.214508618434025,-4.50794283322456
"TC0200009955.hg.1","TC0200009955.hg.1","CYBRD1","cytochrome b reductase 1",-0.356184106522804,6.91782710195178,-2.30348043251182,0.0429971684829972,0.214625195149052,-4.50875560121025
"TC0100013757.hg.1","TC0100013757.hg.1","MTF1","metal regulatory transcription factor 1",-0.224543781675306,8.61724374954085,-2.30322531271621,0.0430161210798983,0.214653115997455,-4.50917499376835
"TC1900007809.hg.1","TC1900007809.hg.1","UBA2","ubiquitin like modifier activating enzyme 2",-0.278480798566779,8.93874619819993,-2.30281485222538,0.0430466307638414,0.214738672186713,-4.50984972098629
"TC1700006611.hg.1","TC1700006611.hg.1","CYB5D2","cytochrome b5 domain containing 2",0.394628426286414,6.35445052117394,2.30209605932551,0.043100109400328,0.21493872062212,-4.51103120326322
"HTA2-pos-3475652_st","HTA2-pos-3475652_st",NA,NA,0.165076399416494,11.69609981835,2.30142146476501,0.0431503581730493,0.215113558004664,-4.51213993114133
"TC1200009172.hg.1","TC1200009172.hg.1","ORAI1","ORAI calcium release-activated calcium modulator 1",0.23606568156512,7.20161097277923,2.30118183517895,0.0431682212003946,0.215113558004664,-4.5125337490371
"HTA2-pos-3145074_st","HTA2-pos-3145074_st",NA,NA,0.588134943864068,8.50431498804501,2.3010864800383,0.043175331376963,0.215113558004664,-4.51269045631872
"TC1500010921.hg.1","TC1500010921.hg.1","MRPL46","mitochondrial ribosomal protein L46",-0.188740527363279,8.11320518196201,-2.30052317054067,0.0432173578119929,0.215256201278085,-4.51361616125086
"TC1100013145.hg.1","TC1100013145.hg.1","COPB1","coatomer protein complex subunit beta 1",0.329326675019181,8.01368153381892,2.30008495652383,0.0432500787248625,0.215352421738795,-4.51433624333471
"TC0X00007936.hg.1","TC0X00007936.hg.1","CENPI","centromere protein I",0.343365221786296,6.00238020651336,2.2994708685686,0.0432959722924465,0.21551415204307,-4.51534525228546
"HTA2-pos-3513257_st","HTA2-pos-3513257_st",NA,NA,-0.348586278314306,9.47708518984444,-2.29901064409903,0.0433303978502451,0.21561871559546,-4.51610139219728
"TC0100006862.hg.1","TC0100006862.hg.1","FBXO6","F-box protein 6",0.217263729586882,7.84584147334179,2.29862695378961,0.0433591187793206,0.215648904553839,-4.51673175146506
"TC0400008287.hg.1","TC0400008287.hg.1","CISD2","CDGSH iron sulfur domain 2",0.172418412960003,8.63381357180848,2.29857102802883,0.0433633066102474,0.215648904553839,-4.5168236283172
"HTA2-pos-PSR01002151.hg.1","HTA2-pos-PSR01002151.hg.1",NA,NA,-0.232978354793005,8.43495608528755,-2.29759122876211,0.0434367394576592,0.215920437561563,-4.51843316328571
"TC0500009630.hg.1","TC0500009630.hg.1","B4GALT7","beta-1,4-galactosyltransferase 7",0.294182002098693,7.6307098096926,2.29747225273594,0.0434456645251009,0.215920437561563,-4.51862859271446
"TC1900008059.hg.1","TC1900008059.hg.1","SUPT5H","SPT5 homolog, DSIF elongation factor subunit",-0.187777214098386,9.58378146435279,-2.29686011345216,0.043491612637761,0.215920437561563,-4.51963403907554
"HTA2-pos-PSR07002498.hg.1","HTA2-pos-PSR07002498.hg.1",NA,NA,-0.235085445462778,9.01513285305447,-2.2968177363767,0.0434947952661998,0.215920437561563,-4.5197036408112
"23066359","23066359",NA,NA,0.432337890381228,5.94421369910629,2.29677127117938,0.0434982851823019,0.215920437561563,-4.51977995656825
"TC0400008902.hg.1","TC0400008902.hg.1","ABCE1","ATP binding cassette subfamily E member 1",-0.207934290730529,9.14087163908981,-2.29633326950093,0.0435311960101846,0.215920437561563,-4.52049931893182
"23071860","23071860",NA,NA,0.623527062174742,3.80120697884187,2.29603412200524,0.0435536873803917,0.215920437561563,-4.52099060590203
"23071917","23071917",NA,NA,0.623527062174742,3.80120697884187,2.29603412200524,0.0435536873803917,0.215920437561563,-4.52099060590203
"23071979","23071979",NA,NA,0.623527062174742,3.80120697884187,2.29603412200524,0.0435536873803917,0.215920437561563,-4.52099060590203
